url,name,model,price,1,2,3,6,7,8,9,10,11,12,13,14
/ad/29617754,Mitsubishi Lancer,1.6 Equippe 4dr Auto Saloon,"2,995",2005,Automatic,35.3 mpg,Petrol,2005,1584cc,"70,000 miles",Petrol,Automatic,Blue,Saloon,35.3 mpg
/ad/30781006,Mitsubishi Lancer,2.0 DI-D GS2 Hatchback,"2,995",2011,Manual,45.6 mpg,Diesel,2011,1968cc,"82,973 miles",Diesel,Manual,Red,Hatchback,45.6 mpg
/ad/30932955,Mitsubishi ASX,DIESEL ESTATE Hatchback,"2,995",2010,Manual,51.4 mpg,Diesel,2010,1798cc,"113,000 miles",Diesel,Manual,Blue,Hatchback,51.4 mpg
/ad/30597293,Mitsubishi Colt,1.1 CZ1 Hatchback,"3,485",2010,Manual,51.4 mpg,Petrol,2010,1124cc,"44,000 miles",Petrol,Manual,Blue,Hatchback,51.4 mpg
/ad/30761428,Mitsubishi Mirage,1.2 2 5d 79 BHP Hatchback,"3,490",2013,Manual,68.9 mpg,Petrol,2013,1193cc,"82,736 miles",Petrol,Manual,RED,Hatchback,68.9 mpg
/ad/30586176,Mitsubishi Colt,Hatchback,"3,495",2011,Manual,50.4 mpg,Petrol,2011,1332cc,"65,335 miles",Petrol,Manual,Red,Hatchback,50.4 mpg
/ad/30690306,Mitsubishi Colt,CZ1 BLACK HAWK 1.0 3-Door Hatchback,"3,495",2008,Manual,51.4 mpg,Petrol,2008,1124cc,"99,577 miles",Petrol,Manual,Black,Hatchback,51.4 mpg
/ad/30889519,Mitsubishi Outlander,2.0 DI-DC Warrior SUV,"3,495",2009,Manual,40.9 mpg,Diesel,2009,1968cc,"107,000 miles",Diesel,Manual,Black,SUV,40.9 mpg
/ad/30492213,Mitsubishi Lancer,Hatchback,"3,495",2010,Manual,45.6 mpg,Diesel,2010,1968cc,"113,222 miles",Diesel,Manual,White,Hatchback,45.6 mpg
/ad/30128799,Mitsubishi Mirage,1.2 2 Euro 5 (s/s) 5dr Hatchback,"3,745",2013,Manual,68.9 mpg,Petrol,2013,1193cc,"62,601 miles",Petrol,Manual,White,Hatchback,68.9 mpg
/ad/30889499,Mitsubishi ASX,1.8 D ClearTec 4 SUV,"3,880",2011,Manual,49.6 mpg,Diesel,2011,1798cc,"110,000 miles",Diesel,Manual,Grey,SUV,49.6 mpg
/ad/30932394,Mitsubishi Lancer,2.0 DI-D Juro Hatchback,"3,990",2011,Manual,45.6 mpg,Diesel,2011,1968cc,"69,325 miles",Diesel,Manual,Blue,Hatchback,45.6 mpg
/ad/30906652,Mitsubishi Outlander,2.0 DI-DC Elegance 4WD Estate,"3,995",2009,Manual,40.9 mpg,Diesel,2009,1968cc,"95,000 miles",Diesel,Manual,Cool Silver,Estate,40.9 mpg
/ad/30117991,Mitsubishi ASX,DI-D 3 SUV,"3,995",2012,Manual,54.3 mpg,Diesel,2012,1798cc,"130,000 miles",Diesel,Manual,Black,SUV,54.3 mpg
/ad/30927549,Mitsubishi Mirage,1.2 2 5 DOOR NEW MOT LOW MILEAGE £0 ROAD TAX Hatchback,"3,999",2013,Manual,68.9 mpg,Petrol,2013,1193cc,"44,248 miles",Petrol,Manual,White,Hatchback,68.9 mpg
/ad/29934599,Mitsubishi Challenger,2.5 TD 5d Estate,"4,195",2005,Manual,Tax: £395,2005,2477cc,"91,000 miles",Diesel,Manual,BLACK,Estate,,
/ad/30768779,Mi,tsubi,"4,299",2012,Automatic,Tax: n/a,2012,1L,"39,900 miles",Other,Automatic,RED,Hatchback,,
/ad/30318707,Mitsubishi Mirage,2015 1.0 5dr Manual Petrol Black Hatchback,"4,390",2015,Manual,67.3 mpg,Petrol,2015,999cc,"48,609 miles",Petrol,Manual,Black,Hatchback,67.3 mpg
/ad/30713398,Mitsubishi ASX,1.6 2 5d 115 BHP Hatchback,"4,500",2013,Manual,47.1 mpg,Petrol,2013,1590cc,"92,000 miles",Petrol,Manual,BROWN,Hatchback,47.1 mpg
/ad/30705419,Mitsubishi Colt,1.3 CZ2 5d 95 BHP Hatchback,"4,670",2010,Manual,48.7 mpg,Petrol,2010,1332cc,"43,176 miles",Petrol,Manual,RED,Hatchback,48.7 mpg
/ad/30400679,Mitsubishi Mirage,1.0 1 Hatchback,"4,687",2015,Manual,67.3 mpg,Petrol,2015,999cc,"51,195 miles",Petrol,Manual,White,Hatchback,67.3 mpg
/ad/30856227,Mitsubishi Shogun,3.2 DI-D Elegance 5dr SUV,"4,695",2006,Automatic,26.9 mpg,Diesel,2006,3200cc,"106,000 miles",Diesel,Automatic,Black,SUV,26.9 mpg
/ad/30006865,Mitsubishi ASX,1.8D ClearTec 4 4WD Euro 5 5dr SUV,"4,785",2011,Manual,49.6 mpg,Diesel,2011,1798cc,"111,319 miles",Diesel,Manual,Silver,SUV,49.6 mpg
/ad/30801226,Mitsubishi Shogun,3.2 EQUIPPE WARRIOR LWB DI-D 5d 159 BHP Estate,"4,925",2005,Automatic,26.9 mpg,Diesel,2005,3200cc,"76,899 miles",Diesel,Automatic,BLACK,Estate,26.9 mpg
/ad/30740046,Mitsubishi Shogun,3.2 DI-DC ELEGANCE 5 DOOR AUTO Estate,"4,950",2007,Automatic,26.7 mpg,Diesel,2007,3200cc,"132,000 miles",Diesel,Automatic,Black,Estate,26.7 mpg
/ad/30718473,Mitsubishi Lancer,1.8 GS4 Saloon,"4,995",2011,Manual,36.7 mpg,Petrol,2011,1798cc,"73,544 miles",Petrol,Manual,Grey,Saloon,36.7 mpg
/ad/30188079,Mitsubishi Shogun,Sport TD Equippe SUV,"4,995",2002,Manual,26.9 mpg,Diesel,2002,2500cc,"88,000 miles",Diesel,Manual,METALLIC SILVER,SUV,26.9 mpg
/ad/30346275,Mitsubishi Outlander,2.2 DI-D JURO 5d 156 BHP AUTOMATIC-1 PREVIOUS KEEPER Other,"4,995",2011,Automatic,38.7 mpg,Diesel,2011,2179cc,"101,486 miles",Diesel,Automatic,SILVER,Other,38.7 mpg
