url,name,model,price,1,2,3,6,7,8,9,10,11,12,13,14
/ad/30898671,Volkswagen Touareg,g 3.0 V6 BLACK EDITION TDI 5d 228 BHP Estate,"40,900",2020,Automatic,33.6 mpg,Diesel,2020,2967cc,"37,000 miles",Diesel,Automatic,Black,Estate,33.6 mpg
/ad/29757906,Volkswagen ID5,220kW GTX Style 77kWh AWD 5dr Auto Coupe,"40,890",2023,Automatic,Tax: n/a,2023,"7,333 miles",Electric,Automatic,Red,Coupe,,,
/ad/30896665,Volkswagen Tiguan,1.4 TSI 13kWh Elegance DSG Euro 6 (s/s) 5dr SUV,"40,830",,Automatic,Tax: n/a,1395cc,10 miles,Petrol Plug-In Hybrid,Automatic,Blue,SUV,,,
/ad/30499080,Volkswagen Touareg,g 3.0 V6 TDI 4Motion Black Edition 5dr Tip Auto SUV,"40,700",2020,Semi-Auto,Tax: n/a,2020,3L,"25,758 miles",Diesel,Semiauto,White,SUV,,
/ad/30662563,Volkswagen Tiguan,1.4 TSI eHybrid R-Line 5dr DSG SUV,"40,490",2023,Automatic,156.9 mpg,Hybrid,2023,1395cc,"1,000 miles",Petrol Plugin Hybrid,Automatic,White,SUV,156.9 mpg
/ad/30662568,Volkswagen Tiguan,1.4 TSI eHybrid R-Line 5dr DSG SUV,"40,490",2023,Automatic,156.9 mpg,Hybrid,2023,1395cc,"1,008 miles",Petrol Plugin Hybrid,Automatic,White,SUV,156.9 mpg
/ad/30481693,Volkswagen Touareg,g 3.0 V6 TDI 4Motion 231 Black Edition 5dr Tip Auto SUV,"40,490",2021,Semi-Auto,33.6 mpg,Diesel,2021,3L,"39,179 miles",Diesel,Semiauto,White,SUV,33.6 mpg
/ad/30882661,Volkswagen ID5,150kW Style Pro Performance 77kWh 5dr Auto SUV,"40,480",2023,Automatic,Tax: £0,2023,10 miles,Electric,Automatic,Grey,SUV,,,
/ad/30896411,Volkswagen Touareg,g 3.0 V6 TSI 4Motion Black Edition 5dr Tip Auto SUV,"40,399",2020,Semi-Auto,26.2 mpg,Petrol,2020,3L,"29,136 miles",Petrol,Semiauto,Grey,SUV,26.2 mpg
/ad/29250274,Volkswagen ID5,128kW Style Pro 77kWh 5dr Auto Coupe,"40,000",2022,Automatic,Tax: n/a,2022,10 miles,Electric,Automatic,White,Coupe,,,
/ad/30951648,Volkswagen Arteon,1.4 TSI eHybrid R-Line 5dr DSG Estate,"40,000",2023,Semi-Auto,44.1 mpg,Hybrid,2023,1.4L,"2,340 miles",Hybrid,Semiauto,Other,Estate,44.1 mpg
/ad/30639887,Volkswagen ID4,128kW Life Ed Pro 77kWh 5dr Auto (125kW Ch) Estate,"39,999",2023,Automatic,Tax: £0,2023,241 miles,Electric,Automatic,Blue,Estate,,,
/ad/30611408,Volkswagen T-Roc,1.5 TSI EVO R-Line 2dr Convertible,"39,999",2023,Manual,45.6 mpg,Petrol,2023,1.5L,"2,500 miles",Petrol,Manual,Blue,Convertible,45.6 mpg
/ad/30611406,Volkswagen Tiguan,n 2.0 TDI R-Line 5dr DSG SUV,"39,999",2023,Semi-Auto,49.6 mpg,Diesel,2023,2L,"3,886 miles",Diesel,Semiauto,White,SUV,49.6 mpg
/ad/30582776,Volkswagen Tiguan,n 1.4 TSI eHybrid R-Line 5dr DSG SUV,"39,999",2023,Semi-Auto,156.9 mpg,Hybrid,2023,1.4L,"5,000 miles",Hybrid,Semiauto,Silver,SUV,156.9 mpg
/ad/30929636,Volkswagen Shuttle,orter Shuttle,"39,999",2020,Semi-Auto,34.5 mpg,Diesel,2020,2L,"19,000 miles",Diesel,Semiauto,Blue,MPV,34.5 mpg
/ad/29998076,Volkswagen Touareg,g 3.0 TDI V6 Black Edition Tiptronic 4Motion Euro 6 (s/s) 5dr SUV,"39,999",2020,Automatic,33.6 mpg,Diesel,2020,2967cc,"29,700 miles",Diesel,Automatic,White,SUV,33.6 mpg
/ad/30785143,Volkswagen Passat,t 1.4 TSI PHEV GTE Advance 5dr DSG Estate,"39,999",2023,Semi-Auto,41.5 mpg,Hybrid,2023,1.4L,"3,800 miles",Hybrid,Semiauto,Silver,Estate,41.5 mpg
/ad/30895246,Volkswagen Touareg,g 3.0 TDI V6 Black Edition SUV,"39,998",2020,Automatic,33.6 mpg,Diesel,2020,2967cc,"28,011 miles",Diesel,Automatic,White,SUV,33.6 mpg
/ad/30157089,Volkswagen Arteon,1.4 TSI eHybrid Elegance 5dr DSG Hatchback,"39,995",2023,Automatic,47.9 mpg,Hybrid,2023,1395cc,"1,400 miles",Petrol Plugin Hybrid,Automatic,Grey,Hatchback,47.9 mpg
/ad/30842932,Volkswagen T-Roc,2.0 TSI 300 4MOTION R 5dr DSG SUV,"39,995",2023,Semi-Auto,33.2 mpg,Petrol,2023,2L,"1,500 miles",Petrol,Semiauto,White,SUV,33.2 mpg
/ad/30922976,Volkswagen Golf,f 2.0 TSI R 4Motion 5dr DSG Estate,"39,995",2023,Semi-Auto,35.8 mpg,Petrol,2023,2L,"7,400 miles",Petrol,Semiauto,Black,Estate,35.8 mpg
/ad/30926043,Volkswagen Golf,f R Hatchback,"39,995",2023,Automatic,36.2 mpg,Petrol,2023,1984cc,"7,980 miles",Petrol,Automatic,Black,Hatchback,36.2 mpg
/ad/30882164,Volkswagen Caravelle,e 2.0 TDI BlueMotion Tech Executive DSG Euro 6 (s/s) 5dr MPV,"39,995",2017,Automatic,47.1 mpg,Diesel,2017,1968cc,"20,150 miles",Diesel,Automatic,White,MPV,47.1 mpg
/ad/30882012,Volkswagen Touareg,g 3.0 V6 TDi 'Black Edition' Estate,"39,995",2020,Automatic,33.6 mpg,Diesel,2020,2967cc,"31,100 miles",Diesel,Automatic,White,Estate,33.6 mpg
/ad/30609712,Volkswagen Caravelle,EXECUTIVE TDI 150 7 SPEED DSG AUTO SWB IN REFLEX SILVER - EURO SIX MPV,"39,995",2018,Automatic,47.1 mpg,Diesel,2018,1968cc,"47,000 miles",Diesel,Automatic,Silver,MPV,47.1 mpg
/ad/30378410,Volkswagen Touareg,g 3.0 V6 TDI 4Motion 231 Black Edition 5dr Tip Auto SUV,"39,995",2020,Automatic,33.6 mpg,Diesel,2020,2967cc,"63,000 miles",Diesel,Automatic,Black,SUV,33.6 mpg
/ad/30609712,Volkswagen Caravelle,EXECUTIVE TDI 150 7 SPEED DSG AUTO SWB IN REFLEX SILVER - EURO SIX MPV,"39,995",2018,Automatic,47.1 mpg,Diesel,2018,1968cc,"47,000 miles",Diesel,Automatic,Silver,MPV,47.1 mpg
/ad/30378410,Volkswagen Touareg,g 3.0 V6 TDI 4Motion 231 Black Edition 5dr Tip Auto SUV,"39,995",2020,Automatic,33.6 mpg,Diesel,2020,2967cc,"63,000 miles",Diesel,Automatic,Black,SUV,33.6 mpg
/ad/30957320,Volkswagen ID4,128kW Family Pro 77kWh 5dr Auto [135kW Ch] SUV,"39,995",2023,Automatic,Tax: £0,2023,"1,121 miles",Electric,Automatic,Other,SUV,,,
/ad/30914296,Volkswagen IDBuzz,ID. Buzz Cargo Commerce Plus SWB 204 PS 77 kWh Electric 1 Speed Automatic,"39,991",,Automatic,Tax: n/a,11 miles,Electric,Automatic,Orange,,,,,
/ad/30794027,Volkswagen Tiguan,2.0 TDI R-Line 5dr DSG SUV,"39,990",2023,Automatic,49.6 mpg,Diesel,2023,1968cc,100 miles,Diesel,Automatic,Silver,SUV,49.6 mpg
/ad/30794023,Volkswagen Golf,2.0 TSI 300 GTI Clubsport 5dr DSG Hatchback,"39,990",2023,Automatic,38.2 mpg,Petrol,2023,1984cc,100 miles,Petrol,Automatic,Red,Hatchback,38.2 mpg
/ad/30931603,Volkswagen Golf,1.4 TSI eHybrid Style 5dr DSG Hatchback,"39,990",2023,Automatic,Tax: n/a,2023,1395cc,250 miles,Petrol Plugin Hybrid,Automatic,Grey,Hatchback,,
/ad/30920976,Volkswagen Tiguan,n 2.0 TDI R-Line 5dr DSG SUV,"39,990",2023,Semi-Auto,49.6 mpg,Diesel,2023,2L,"1,854 miles",Diesel,Semiauto,White,SUV,49.6 mpg
/ad/30856842,Volkswagen ID3,150kW Pro Launch Edition 3 58kWh 5dr Auto Hatchback,"39,990",2023,Automatic,Tax: £0,2023,"2,000 miles",Electric,Automatic,White,Hatchback,,,
/ad/30875680,Volkswagen Golf,f 2.0 TSI 320 R 4Motion 5dr DSG Hatchback,"39,990",2023,Automatic,36.2 mpg,Petrol,2023,1984cc,"2,279 miles",Petrol,Automatic,Premium Metallic - Lapiz Blue,Hatchback,36.2 mpg
/ad/30120899,Volkswagen Passat,1.4 TSI PHEV GTE Advance 5dr DSG Estate,"39,990",2023,Automatic,41.5 mpg,Hybrid,2023,1395cc,"3,299 miles",Petrol Plugin Hybrid,Automatic,Grey,Estate,41.5 mpg
/ad/30339884,Volkswagen Arteon,1.4 TSI eHybrid R-Line 5dr DSG Estate,"39,990",2023,Automatic,44.1 mpg,Hybrid,2023,1395cc,"4,001 miles",Petrol Plugin Hybrid,Automatic,White,Estate,44.1 mpg
/ad/28542961,Volkswagen ID5,128kW Style Pro 77kWh 5dr Auto Coupe,"39,990",2022,Automatic,Tax: £0,2022,"7,103 miles",Electric,Automatic,Black,Coupe,,,
/ad/28864775,Volkswagen ID5,128kW Style Pro 77kWh 5dr Auto Coupe,"39,990",2022,Automatic,Tax: £0,2022,"12,064 miles",Electric,Automatic,White,Coupe,,,
/ad/29735624,Volkswagen Transporter,2.0 TDI T32 BlueMotion Tech Highline Crew Van *POP TOP ROOF* MPV,"39,990",2018,Automatic,Tax: n/a,2018,1968cc,"15,394 miles",Diesel,Automatic,Beige,MPV,,
/ad/30818140,Volkswagen Touareg,g 3.0 V6 TDI 4Motion R-Line Tech 5dr Tip Auto SUV,"39,990",2020,Semi-Auto,34.0 mpg,Diesel,2020,3L,"27,830 miles",Diesel,Semiauto,White,SUV,34 mpg
/ad/30517491,Volkswagen Touareg,g 3.0TDI V6 BLACK EDITION TDI 4 MOTION - PAN ROOF - AIR SUSPENSION Estate,"39,990",2020,Automatic,33.6 mpg,Diesel,2020,2967cc,"36,000 miles",Diesel,Automatic,PURE WHITE METALLIC,Estate,33.6 mpg
/ad/30535810,Volkswagen Caravelle,e 2.0 EXECUTIVE TDI BMT 5d 148 BHP MPV,"39,990",2019,Automatic,32.8 mpg,Diesel,2019,1968cc,"49,000 miles",Diesel,Automatic,BLACK,MPV,32.8 mpg
/ad/30806626,Volkswagen Passat,2.0 TDI EVO R-Line DSG Euro 6 (s/s) 5dr Estate,"39,990",,Automatic,Tax: n/a,1968cc,10 miles,Diesel,Automatic,Silver,Estate,,,
/ad/30897384,Volkswagen ID3,150kW Tour Pro S 77kWh 5dr Auto Hatchback,"39,990",2023,Automatic,Tax: n/a,2023,100 miles,Electric,Automatic,Black,Hatchback,,,
/ad/30897388,Volkswagen ID3,150kW Tour Pro S 77kWh 5dr Auto Hatchback,"39,990",2023,Automatic,Tax: n/a,2023,100 miles,Electric,Automatic,Black,Hatchback,,,
/ad/30956083,Volkswagen ID5,150kW Style Pro Performance 77kWh 5dr Auto SUV,"39,990",2023,Automatic,Tax: £0,2023,"1,001 miles",Electric,Automatic,White,SUV,,,
/ad/30752553,Volkswagen Tiguan,2.0 TDI R-Line Edition 5dr DSG SUV,"39,990",2023,Automatic,49.6 mpg,Diesel,2023,1968cc,"1,083 miles",Diesel,Automatic,Blue,SUV,49.6 mpg
/ad/30956724,Volkswagen ID5,150kW Style Pro Performance 77kWh 5dr Auto SUV,"39,990",2023,Automatic,Tax: £0,2023,"1,100 miles",Electric,Automatic,Black,SUV,,,
/ad/30956183,Volkswagen ID5,150kW Style Pro Performance 77kWh 5dr Auto SUV,"39,990",2023,Automatic,Tax: £0,2023,"3,000 miles",Electric,Automatic,Blue,SUV,,,
/ad/30778556,Volkswagen ID4,150kW Style Ed Pro Perform 77kWh 5dr Auto 125kW Ch SUV,"39,990",2023,Automatic,Tax: £0,2023,"4,000 miles",Electric,Automatic,Grey,SUV,,,
/ad/30956212,Volkswagen ID5,150kW Style Pro Performance 77kWh 5dr Auto SUV,"39,990",2023,Automatic,Tax: £0,2023,"4,366 miles",Electric,Automatic,Black,SUV,,,
/ad/30311164,Volkswagen Golf,f 1.4 TSI GTE 5dr DSG Hatchback,"39,990",2023,Semi-Auto,176.6 mpg,Hybrid,2023,1.4L,250 miles,Hybrid,Semiauto,Grey,Hatchback,176.6 mpg
/ad/30918608,Volkswagen ID4,150kW Style Ed Pro Perform 77kWh 5dr Auto 125kW Ch SUV,"39,990",2023,Automatic,Tax: £0,2023,"4,440 miles",Electric,Automatic,Blue,SUV,,,
/ad/30585348,Volkswagen Transporter,T32 TDI SHUTTLE SE BMT *NO VAT* 8 SEATS 20ALLOYS POWER SIDE DOORS CRUISE SIDE TUBES DAB R/CAMERA MPV,"39,980",2021,Automatic,33.2 mpg,Diesel,2021,1968cc,"31,818 miles",Diesel,Automatic,ACAPULCO BLUE,MPV,33.2 mpg
/ad/30742551,Volkswagen Golf,f 2.0 TSI 300 GTI Clubsport 5dr DSG Hatchback,"39,970",2023,Semi-Auto,38.2 mpg,Petrol,2023,2L,"1,210 miles",Petrol,Semiauto,White,Hatchback,38.2 mpg
/ad/30748664,Volkswagen ID3,150kW Pro Launch Edition 3 58kWh 5dr Auto Hatchback,"39,950",2023,Automatic,Tax: £0,2023,20 miles,Electric,Automatic,Grey,Hatchback,,,
/ad/30895247,Volkswagen Touareg,g 3.0 TDI V6 Black Edition SUV,"39,950",2020,Automatic,33.6 mpg,Diesel,2020,2967cc,"28,387 miles",Diesel,Automatic,Black,SUV,33.6 mpg
/ad/30608522,Volkswagen Tiguan,n 1.4 TSI eHybrid R-Line 5dr DSG SUV,"39,900",2023,Semi-Auto,156.9 mpg,Hybrid,2023,1.4L,"1,226 miles",Hybrid,Semiauto,White,SUV,156.9 mpg
/ad/30750161,Volkswagen IDBuzz,150kW Commerce Plus 77kWh Auto MPV,"39,896",2022,Automatic,Tax: £320,2022,"1,420 miles",Electric,Automatic,Blue,MPV,,,
/ad/29757911,Volkswagen Arteon,2.0 TSI R 5dr 4MOTION DSG Hatchback,"39,890",2023,Automatic,31.0 mpg,Petrol,2023,1984cc,"4,560 miles",Petrol,Automatic,Blue,Hatchback,31 mpg
/ad/30747043,Volkswagen ID5,150kW Style Pro Performance 77kWh 5dr Auto SUV,"39,800",2023,Automatic,Tax: £0,2023,"3,600 miles",Electric,Automatic,Grey,SUV,,,
/ad/30897054,Volkswagen Tiguan,n 1.4 TSI eHybrid R-Line 5dr DSG SUV,"39,795",2023,Semi-Auto,156.9 mpg,Hybrid,2023,1.4L,5 miles,Hybrid,Semiauto,White,SUV,156.9 mpg
/ad/30764914,Volkswagen Golf,f 2.0 TSI 320 R 4Motion 5dr DSG Hatchback,"39,795",2023,Semi-Auto,36.2 mpg,Petrol,2023,2L,"4,215 miles",Petrol,Semiauto,Black,Hatchback,36.2 mpg
/ad/30863131,Volkswagen Golf,f 2.0 TSI R 4Motion 5dr DSG Estate,"39,667",2023,Semi-Auto,35.8 mpg,Petrol,2023,2L,"1,744 miles",Petrol,Semiauto,White,Estate,35.8 mpg
/ad/30888591,Volkswagen Tiguan,n 1.4 TSI eHybrid R-Line 5dr DSG SUV,"39,600",2023,Semi-Auto,156.9 mpg,Hybrid,2023,1.4L,"2,000 miles",Hybrid,Semiauto,White,SUV,156.9 mpg
/ad/30859603,Volkswagen Tiguan,n 1.4 TSI eHybrid R-Line 5dr DSG SUV,"39,595",2023,Semi-Auto,156.9 mpg,Hybrid,2023,1.4L,"2,561 miles",Hybrid,Semiauto,White,SUV,156.9 mpg
/ad/30554079,Volkswagen ID4,150kW Style Ed Pro Perform 77kWh 5dr Auto 125kW Ch SUV,"39,590",2023,Automatic,Tax: £0,2023,"2,000 miles",Electric,Automatic,Blue,SUV,,,
/ad/30731770,Volkswagen T-Roc,2.0 R TSI 4MOTION DSG 5d 296 BHP Hatchback,"39,588",2022,Automatic,33.2 mpg,Petrol,2022,1984cc,"3,500 miles",Petrol,Automatic,SILVER,Hatchback,33.2 mpg
/ad/30896298,Volkswagen Amarok,D/Cab Pick Up Highline 3.0 V6 TDI 258 BMT 4M Auto Pick Up,"39,576",2020,Automatic,28.3 mpg,Diesel,2020,3L,"31,937 miles",Diesel,Automatic,Grey,Pick Up,28.3 mpg
/ad/30926388,Volkswagen Amarok,D/Cab P/Up Aventura Black Ed 3.0 V6 TDI 258 4M At Pick Up,"39,576",2020,Automatic,27.7 mpg,Diesel,2020,3L,"40,350 miles",Diesel,Automatic,Grey,Pick Up,27.7 mpg
/ad/30459263,Volkswagen ID4,Family 77kWh Pro Performance 204PS **20'DRAMMEN,"39,557",2023,Automatic,Tax: £0,2023,"1,500 miles",Electric,Automatic,Black,Estate,,,
/ad/30481183,Volkswagen Golf,f 2.0 TSI 320 R 4Motion 5dr DSG Hatchback,"39,554",2023,Semi-Auto,36.2 mpg,Petrol,2023,2L,994 miles,Petrol,Semiauto,White,Hatchback,36.2 mpg
/ad/30339512,Volkswagen Golf,f 2.0 TSI R 4MOTION DSG Auto 320ps Hatchback,"39,500",2023,Automatic,36.2 mpg,Petrol,2023,1984cc,714 miles,Petrol,Automatic,Lapiz Blue Premium Metallic,Hatchback,36.2 mpg
/ad/30900644,Volkswagen Tiguan,n 1.4 TSI eHybrid R-Line 5dr DSG SUV,"39,500",2023,Semi-Auto,156.9 mpg,Hybrid,2023,1.4L,"3,481 miles",Hybrid,Semiauto,Other,SUV,156.9 mpg
/ad/30874610,Volkswagen Touareg,g 3.0 V6 TDI 4Motion 231 R-Line 5dr Tip Auto SUV,"39,500",2020,Semi-Auto,34.5 mpg,Diesel,2020,3L,"7,727 miles",Diesel,Semiauto,White,SUV,34.5 mpg
/ad/30858896,Volkswagen Tiguan,n 1.4 TSI eHybrid R-Line 5dr DSG SUV,"39,495",2023,Semi-Auto,156.9 mpg,Hybrid,2023,1.4L,50 miles,Hybrid,Semiauto,White,SUV,156.9 mpg
/ad/30943490,Volkswagen Golf,f 2.0 TSI 320 R 4Motion 5dr DSG Hatchback,"39,399",2023,Semi-Auto,36.2 mpg,Petrol,2023,2L,"5,102 miles",Petrol,Semiauto,Black,Hatchback,36.2 mpg
/ad/30344039,Volkswagen Golf,f 2.0 TSI R 4Motion 5dr DSG Estate,"39,250",2023,Semi-Auto,35.8 mpg,Petrol,2023,2L,"6,909 miles",Petrol,Semiauto,White,Estate,35.8 mpg
/ad/30960713,Volkswagen ID4,128kW Style Ed Pro 77kWh 5dr Auto [125kW Ch] SUV,"39,150",2023,Automatic,Tax: £0,2023,25 miles,Electric,Automatic,Other,SUV,,,
/ad/30882898,Volkswagen Tiguan,1.5 TSI 150 R-Line 5dr DSG SUV,"39,000",2023,Automatic,40.4 mpg,Petrol,2023,1498cc,"1,500 miles",Petrol,Automatic,Grey,SUV,40.4 mpg
/ad/29906797,Volkswagen ID4,150kW Family Pro Performance 77kWh 5dr Auto Estate,"39,000",2022,Automatic,Tax: £0,2022,"3,586 miles",Electric,Automatic,Black,Estate,,,
/ad/30611540,Volkswagen ID4,150kW Style Ed Pro Perform 77kWh 5dr Auto 125kW Ch SUV,"39,000",2023,Automatic,Tax: £0,2023,"5,900 miles",Electric,Automatic,White,SUV,,,
/ad/30940196,Volkswagen Golf,f 2.0 TSI 320 R 4Motion 5dr DSG Hatchback,"39,000",2023,Semi-Auto,36.2 mpg,Petrol,2023,2L,"1,135 miles",Petrol,Semiauto,Black,Hatchback,36.2 mpg
/ad/30854016,Volkswagen Tiguan,n 1.5 TSI 150 R-Line 5dr DSG SUV,"38,999",2023,Semi-Auto,40.4 mpg,Petrol,2023,1.5L,"2,366 miles",Petrol,Semiauto,Silver,SUV,40.4 mpg
/ad/30240826,Volkswagen Tiguan,n 1.4 TSI eHybrid R-Line 5dr DSG SUV,"38,999",2023,Semi-Auto,156.9 mpg,Hybrid,2023,1.4L,"4,000 miles",Hybrid,Semiauto,White,SUV,156.9 mpg
/ad/30958286,Volkswagen Golf,f 2.0 TSI 320 R 4Motion 5dr DSG Hatchback,"38,999",2023,Semi-Auto,36.2 mpg,Petrol,2023,2L,"3,840 miles",Petrol,Semiauto,Black,Hatchback,36.2 mpg
/ad/30473713,Volkswagen ID4,Style 52KWH Style 170 Estate,"38,995",2023,Automatic,Tax: £0,2023,0L,50 miles,Other,Automatic,Blue,Estate,,
/ad/30918855,Volkswagen Golf,f 2.0 TSI 320 R 4Motion 5dr DSG Hatchback,"38,995",2022,Semi-Auto,36.2 mpg,Petrol,2022,2L,"7,889 miles",Petrol,Semiauto,Blue,Hatchback,36.2 mpg
